Run,Method,Fault Detection Loss,Pos of First Fault Detected,Average Percentage of Faults Detected,Test Suite Reduction
36,union ensemble,0.5416666666666666,1,0.7997835497835497,0.6181818181818182
36,intersection ensemble,0.7916666666666666,3,0.4636363636363637,0.9
37,function,0.7083333333333334,1,0.6481481481481481,0.7545454545454545
37,line,0.625,1,0.5987654320987654,0.7545454545454545
37,branch,0.5416666666666666,1,0.547138047138047,0.7545454545454545
37,ga_multi,0.5833333333333334,1,0.5925925925925926,0.7545454545454545
37,majority ensemble,0.5833333333333334,1,0.7423076923076923,0.7636363636363637
37,union ensemble,0.5416666666666666,1,0.7997835497835497,0.6181818181818182
37,intersection ensemble,0.7916666666666666,3,0.4636363636363637,0.9
38,function,0.7083333333333334,1,0.6481481481481481,0.7545454545454545
38,line,0.625,1,0.5987654320987654,0.7545454545454545
38,branch,0.5416666666666666,1,0.547138047138047,0.7545454545454545
38,ga_multi,0.5833333333333334,1,0.5925925925925926,0.7545454545454545
38,majority ensemble,0.5833333333333334,1,0.7423076923076923,0.7636363636363637
38,union ensemble,0.5416666666666666,1,0.7997835497835497,0.6181818181818182
38,intersection ensemble,0.7916666666666666,3,0.4636363636363637,0.9
39,function,0.7083333333333334,1,0.6481481481481481,0.7545454545454545
39,line,0.625,1,0.5987654320987654,0.7545454545454545
39,branch,0.5416666666666666,1,0.547138047138047,0.7545454545454545
39,ga_multi,0.5833333333333334,1,0.5925925925925926,0.7545454545454545
39,majority ensemble,0.5833333333333334,1,0.7423076923076923,0.7636363636363637
39,union ensemble,0.5416666666666666,1,0.7997835497835497,0.6181818181818182
39,intersection ensemble,0.7916666666666666,3,0.4636363636363637,0.9
